CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Country,TotalItems,UniqueProducts,TotalTransactions,AvgOrderValue
12775.0,17,5,1386.04,0,Regular Customers,Netherlands,877,47,5,277.20799999999997
12778.0,20,6,822.23,0,Regular Customers,Netherlands,825,40,6,137.03833333333333
12779.0,38,8,3693.227500000001,1,High-Value Customers,Poland,2024,88,8,461.6534375000001
12781.0,64,2,826.74,0,Regular Customers,Czech Republic,671,25,2,413.37
12782.0,5,5,2330.92,1,High-Value Customers,Portugal,1086,81,5,466.184
12783.0,2,6,2225.91,1,High-Value Customers,Portugal,624,76,6,370.98499999999996
12784.0,9,2,574.42,0,Regular Customers,Portugal,300,54,2,287.21
12785.0,328,1,311.95,2,At-Risk Customers,Portugal,131,14,1,311.95
12787.0,10,3,463.66,0,Regular Customers,Netherlands,261,17,3,154.55333333333334
12789.0,65,1,91.85,0,Regular Customers,Netherlands,4,4,1,91.85
12790.0,192,1,324.92,2,At-Risk Customers,Netherlands,166,21,1,324.92
12791.0,328,1,192.60000000000002,2,At-Risk Customers,Netherlands,97,2,1,192.60000000000002
12792.0,257,1,400.53999999999996,2,At-Risk Customers,Portugal,217,25,1,400.53999999999996
12793.0,328,2,545.48,2,At-Risk Customers,Portugal,295,21,2,272.74
12794.0,53,2,860.41,0,Regular Customers,Portugal,592,43,2,430.205
12795.0,19,1,430.48,0,Regular Customers,Portugal,68,14,1,430.48
12797.0,328,1,254.03,2,At-Risk Customers,Portugal,118,13,1,254.03
12798.0,10,3,3693.227500000001,1,High-Value Customers,Japan,5256,6,3,1231.0758333333335
12802.0,187,1,427.58,2,At-Risk Customers,Netherlands,314,25,1,427.58
12808.0,37,3,483.65000000000003,0,Regular Customers,Portugal,188,27,3,161.21666666666667
12809.0,178,1,489.31,2,At-Risk Customers,Portugal,220,25,1,489.31
12811.0,261,3,514.85,2,At-Risk Customers,Portugal,230,27,3,171.61666666666667
12812.0,45,1,229.64000000000001,0,Regular Customers,Japan,164,15,1,229.64000000000001
12814.0,102,1,125.92,0,Regular Customers,Poland,49,2,1,125.92
12815.0,148,2,1063.46,0,Regular Customers,Poland,379,38,2,531.73
12816.0,96,2,572.2,0,Regular Customers,Poland,128,27,2,286.1
12817.0,281,1,166.04,2,At-Risk Customers,Austria,53,4,1,166.04
12818.0,262,1,1542.08,2,At-Risk Customers,Austria,929,14,1,1542.08
12820.0,3,4,942.34,0,Regular Customers,United Kingdom,722,55,4,235.585
12821.0,214,1,92.72,2,At-Risk Customers,United Kingdom,70,6,1,92.72
12822.0,71,2,948.88,0,Regular Customers,United Kingdom,550,41,2,474.44
12823.0,75,5,1759.5,0,Regular Customers,United Kingdom,230,1,5,351.9
12824.0,60,1,397.12,0,Regular Customers,United Kingdom,232,25,1,397.12
12826.0,3,7,1474.72,1,High-Value Customers,United Kingdom,1058,58,7,210.67428571428573
12827.0,6,3,430.15000000000003,0,Regular Customers,United Kingdom,197,19,3,143.38333333333335
12828.0,3,6,1018.71,0,Regular Customers,United Kingdom,494,46,6,169.785
12829.0,328,2,293.0,2,At-Risk Customers,United Kingdom,376,9,2,146.5
12830.0,38,6,3693.227500000001,1,High-Value Customers,United Kingdom,9848,13,6,615.5379166666668
12831.0,262,1,215.05,2,At-Risk Customers,United Kingdom,135,9,1,215.05
12832.0,32,2,383.03,0,Regular Customers,United Kingdom,195,27,2,191.515
12833.0,145,1,417.38,2,At-Risk Customers,United Kingdom,156,24,1,417.38
12834.0,283,1,312.38,2,At-Risk Customers,United Kingdom,110,18,1,312.38
12836.0,59,4,2612.86,1,High-Value Customers,United Kingdom,1064,148,4,653.215
12837.0,173,1,134.1,2,At-Risk Customers,United Kingdom,24,12,1,134.1
12838.0,34,2,683.13,0,Regular Customers,United Kingdom,359,115,2,341.565
12839.0,3,11,3693.227500000001,1,High-Value Customers,United Kingdom,3807,95,14,263.80196428571435
12840.0,144,4,2726.77,1,High-Value Customers,United Kingdom,1511,67,4,681.6925
12841.0,5,11,3693.227500000001,1,High-Value Customers,United Kingdom,2757,229,25,147.72910000000005
12842.0,70,2,1118.99,0,Regular Customers,United Kingdom,547,34,2,559.495
12843.0,66,8,1702.26,1,High-Value Customers,United Kingdom,781,69,8,212.7825
12844.0,29,2,325.96000000000004,0,Regular Customers,United Kingdom,125,47,2,162.98000000000002
12845.0,267,4,354.09,2,At-Risk Customers,United Kingdom,204,26,4,88.5225
12847.0,22,1,871.54,0,Regular Customers,United Kingdom,909,72,1,871.54
12849.0,31,2,1050.8899999999999,0,Regular Customers,United Kingdom,623,47,2,525.4449999999999
12851.0,97,1,135.18,0,Regular Customers,United Kingdom,109,43,1,135.18
12852.0,295,1,311.55,2,At-Risk Customers,United Kingdom,149,17,1,311.55
12853.0,135,6,1957.1000000000001,1,High-Value Customers,United Kingdom,800,66,6,326.18333333333334
12854.0,79,3,1324.5,0,Regular Customers,United Kingdom,627,95,3,441.5
12855.0,328,1,38.1,2,At-Risk Customers,United Kingdom,30,3,1,38.1
12856.0,8,6,2179.93,1,High-Value Customers,United Kingdom,1079,155,6,363.32166666666666
12857.0,211,2,1106.4,2,At-Risk Customers,United Kingdom,343,37,2,553.2
12863.0,52,1,521.2,0,Regular Customers,United Kingdom,188,5,1,521.2
12864.0,138,1,147.12,2,At-Risk Customers,United Kingdom,216,3,1,147.12
12865.0,26,2,1568.23,0,Regular Customers,Austria,925,86,2,784.115
12866.0,283,1,559.12,2,At-Risk Customers,Belgium,171,26,1,559.12
12867.0,26,7,3693.227500000001,1,High-Value Customers,United Kingdom,4298,240,7,527.6039285714287
12868.0,186,6,1607.0600000000002,2,At-Risk Customers,United Kingdom,928,72,6,267.84333333333336
12871.0,84,2,380.64,0,Regular Customers,United Kingdom,200,8,2,190.32
12872.0,327,2,599.97,2,At-Risk Customers,United Kingdom,319,58,2,299.985
12873.0,282,1,374.0,2,At-Risk Customers,United Kingdom,128,4,1,374.0
12875.0,143,2,343.2300000000001,0,Regular Customers,United Kingdom,2019,1,2,171.61500000000004
12876.0,58,2,2218.02,0,Regular Customers,Belgium,1941,67,2,1109.01
12877.0,4,11,1535.77,1,High-Value Customers,United Kingdom,1178,100,12,127.98083333333334
12878.0,236,2,854.99,2,At-Risk Customers,United Kingdom,547,38,2,427.495
12879.0,45,3,573.22,0,Regular Customers,United Kingdom,370,7,3,191.07333333333335
12881.0,276,1,298.0,2,At-Risk Customers,United Kingdom,21,7,1,298.0
12882.0,9,2,1463.04,0,Regular Customers,United Kingdom,246,12,2,731.52
12883.0,25,4,703.47,0,Regular Customers,United Kingdom,196,39,4,175.8675
12884.0,88,1,309.05,0,Regular Customers,United Kingdom,43,7,1,309.05
12885.0,63,3,1175.22,0,Regular Customers,United Kingdom,655,66,3,391.74
12886.0,68,2,1378.4,0,Regular Customers,United Kingdom,770,75,2,689.2
12888.0,214,2,354.12,2,At-Risk Customers,United Kingdom,76,4,2,177.06
12890.0,24,1,380.46999999999997,0,Regular Customers,United Kingdom,259,78,1,380.46999999999997
12891.0,186,3,331.0,2,At-Risk Customers,United Kingdom,950,2,3,110.33333333333333
12893.0,31,1,188.14,0,Regular Customers,United Kingdom,96,27,1,188.14
12895.0,42,2,372.8,0,Regular Customers,United Kingdom,210,22,2,186.4
12897.0,205,2,216.5,2,At-Risk Customers,United Kingdom,110,3,2,108.25
12901.0,9,11,3693.227500000001,1,High-Value Customers,United Kingdom,23075,30,28,131.90098214285717
12902.0,265,1,138.68,2,At-Risk Customers,United Kingdom,66,10,1,138.68
12904.0,18,2,509.58,0,Regular Customers,United Kingdom,302,59,2,254.79
12906.0,12,5,2919.81,1,High-Value Customers,United Kingdom,1749,55,5,583.962
12908.0,176,2,750.0,2,At-Risk Customers,United Kingdom,1200,1,2,375.0
12909.0,40,5,2178.67,1,High-Value Customers,United Kingdom,1280,78,5,435.73400000000004
12910.0,23,8,3075.04,1,High-Value Customers,United Kingdom,1692,48,8,384.38
12912.0,3,5,1662.3,0,Regular Customers,United Kingdom,670,17,5,332.46
12913.0,5,5,2483.63,1,High-Value Customers,United Kingdom,1419,37,5,496.726
12915.0,149,2,363.65,2,At-Risk Customers,United Kingdom,93,19,2,181.825
12916.0,139,4,3006.15,1,High-Value Customers,United Kingdom,1119,53,4,751.5375
12917.0,128,1,594.0,0,Regular Customers,United Kingdom,120,2,1,594.0
12919.0,8,6,1335.19,0,Regular Customers,United Kingdom,673,34,6,222.53166666666667
12920.0,17,1,164.23,0,Regular Customers,United Kingdom,129,27,1,164.23
12921.0,9,11,3693.227500000001,1,High-Value Customers,United Kingdom,9526,233,37,99.81695945945948
12922.0,161,1,405.38,2,At-Risk Customers,United Kingdom,370,28,1,405.38
12923.0,64,1,176.97,0,Regular Customers,United Kingdom,69,28,1,176.97
12924.0,88,4,933.7,0,Regular Customers,United Kingdom,481,22,4,233.425
12925.0,5,2,694.05,0,Regular Customers,United Kingdom,541,42,2,347.025
12928.0,35,5,2062.7000000000003,1,High-Value Customers,United Kingdom,1472,59,5,412.5400000000001
12929.0,312,1,117.85,2,At-Risk Customers,United Kingdom,37,8,1,117.85
12930.0,78,2,415.8,0,Regular Customers,United Kingdom,252,20,2,207.9
12931.0,22,11,3693.227500000001,1,High-Value Customers,United Kingdom,28004,28,15,246.21516666666673
12933.0,24,3,607.53,0,Regular Customers,United Kingdom,499,102,3,202.51
12935.0,2,7,2160.7,1,High-Value Customers,United Kingdom,1853,80,7,308.6714285714285
12936.0,17,4,1063.9,0,Regular Customers,United Kingdom,559,56,4,265.975
12937.0,15,4,1504.27,0,Regular Customers,United Kingdom,1007,81,4,376.0675
12938.0,26,1,114.14,0,Regular Customers,United Kingdom,140,9,1,114.14
12939.0,64,8,3693.227500000001,1,High-Value Customers,United Kingdom,4876,21,8,461.6534375000001
12940.0,55,2,913.54,0,Regular Customers,United Kingdom,411,87,2,456.77
12942.0,131,3,683.9,0,Regular Customers,United Kingdom,203,68,3,227.96666666666667
12944.0,36,2,604.51,0,Regular Customers,United Kingdom,289,29,2,302.255
12945.0,288,1,462.95,2,At-Risk Customers,United Kingdom,165,23,1,462.95
12947.0,144,6,1603.99,0,Regular Customers,United Kingdom,1165,83,6,267.33166666666665
12948.0,16,7,2064.95,1,High-Value Customers,United Kingdom,1080,82,7,294.99285714285713
12949.0,31,8,3693.227500000001,1,High-Value Customers,United Kingdom,2381,166,8,461.6534375000001
12950.0,2,3,1843.0,0,Regular Customers,United Kingdom,1380,13,3,614.3333333333334
12951.0,9,6,1064.07,0,Regular Customers,United Kingdom,503,53,6,177.345
12952.0,6,4,1387.79,0,Regular Customers,United Kingdom,653,64,4,346.9475
12953.0,10,1,329.85,0,Regular Customers,United Kingdom,84,17,1,329.85
12955.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,3664,81,11,335.7479545454546
12956.0,306,1,108.07,2,At-Risk Customers,United Kingdom,34,19,1,108.07
12957.0,10,8,3693.227500000001,1,High-Value Customers,United Kingdom,2549,208,8,461.6534375000001
12962.0,7,2,266.39,0,Regular Customers,United Kingdom,129,15,2,133.195
12963.0,8,8,1856.63,1,High-Value Customers,United Kingdom,881,75,8,232.07875
12965.0,89,1,771.91,0,Regular Customers,United Kingdom,283,108,1,771.91
12966.0,10,1,160.18,0,Regular Customers,United Kingdom,75,10,1,160.18
12967.0,328,2,1660.9,2,At-Risk Customers,United Kingdom,438,19,2,830.45
12968.0,112,1,135.95,0,Regular Customers,United Kingdom,73,5,1,135.95
12970.0,7,4,452.24,0,Regular Customers,United Kingdom,310,116,4,113.06
12971.0,4,11,3693.227500000001,1,High-Value Customers,United Kingdom,9289,94,86,42.9445058139535
12974.0,198,1,144.8,2,At-Risk Customers,United Kingdom,24,8,1,144.8
12976.0,212,1,738.6,2,At-Risk Customers,United Kingdom,561,22,1,738.6
12977.0,156,1,39.239999999999995,2,At-Risk Customers,United Kingdom,12,9,1,39.239999999999995
12980.0,158,9,3693.227500000001,1,High-Value Customers,United Kingdom,886,6,9,410.3586111111112
12981.0,30,2,372.21999999999997,0,Regular Customers,United Kingdom,242,12,2,186.10999999999999
12982.0,243,1,390.54,2,At-Risk Customers,United Kingdom,288,28,1,390.54
12984.0,19,1,97.5,0,Regular Customers,United Kingdom,26,4,1,97.5
12985.0,1,2,1239.38,0,Regular Customers,United Kingdom,1533,73,2,619.69
12987.0,74,2,558.7,0,Regular Customers,United Kingdom,219,27,2,279.35
12988.0,292,1,535.32,2,At-Risk Customers,United Kingdom,136,75,1,535.32
12989.0,3,11,3693.227500000001,1,High-Value Customers,United Kingdom,2943,41,15,246.21516666666673
12990.0,31,3,409.5,0,Regular Customers,United Kingdom,200,8,3,136.5
12991.0,23,2,503.76,0,Regular Customers,United Kingdom,405,31,2,251.88
12993.0,23,4,414.76,0,Regular Customers,United Kingdom,240,26,4,103.69
12994.0,4,3,974.4200000000001,0,Regular Customers,United Kingdom,459,52,3,324.8066666666667
12995.0,85,1,211.32,0,Regular Customers,United Kingdom,108,3,1,211.32
12997.0,22,4,1226.89,0,Regular Customers,United Kingdom,664,45,4,306.7225
12999.0,196,3,455.88,2,At-Risk Customers,United Kingdom,342,25,3,151.96
13000.0,107,3,534.85,0,Regular Customers,United Kingdom,379,30,3,178.28333333333333
13001.0,4,11,3693.227500000001,1,High-Value Customers,United Kingdom,5505,166,13,284.09442307692314
13002.0,318,1,120.94999999999999,2,At-Risk Customers,United Kingdom,73,7,1,120.94999999999999
13003.0,106,3,149.05,0,Regular Customers,United Kingdom,103,4,3,49.68333333333334
13004.0,12,11,3693.227500000001,1,High-Value Customers,United Kingdom,4822,277,18,205.1793055555556
13005.0,174,2,513.7,2,At-Risk Customers,United Kingdom,172,21,2,256.85
13006.0,56,1,81.57,0,Regular Customers,United Kingdom,55,4,1,81.57
13008.0,323,1,229.46999999999997,2,At-Risk Customers,United Kingdom,175,14,1,229.46999999999997
13011.0,328,1,50.550000000000004,2,At-Risk Customers,United Kingdom,13,3,1,50.550000000000004
13012.0,9,8,1661.8400000000001,1,High-Value Customers,United Kingdom,824,67,8,207.73000000000002
13013.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,2224,155,13,284.09442307692314
13014.0,11,10,3466.2799999999997,1,High-Value Customers,United Kingdom,905,67,10,346.628
13015.0,53,5,3346.28,1,High-Value Customers,United Kingdom,1617,156,5,669.2560000000001
13016.0,73,3,789.89,0,Regular Customers,United Kingdom,527,39,3,263.2966666666667
13017.0,7,1,204.0,0,Regular Customers,United Kingdom,48,1,1,204.0
13018.0,16,11,3693.227500000001,1,High-Value Customers,United Kingdom,5435,313,28,131.90098214285717
13021.0,4,9,2616.38,1,High-Value Customers,United Kingdom,1352,101,9,290.7088888888889
13023.0,64,2,689.9,0,Regular Customers,United Kingdom,286,36,2,344.95
13026.0,1,5,975.36,0,Regular Customers,United Kingdom,1620,32,5,195.072
13027.0,114,6,3693.227500000001,1,High-Value Customers,United Kingdom,17280,6,6,615.5379166666668
13028.0,23,2,661.3199999999999,0,Regular Customers,United Kingdom,798,40,2,330.65999999999997
13029.0,31,3,1247.5,0,Regular Customers,United Kingdom,134,8,3,415.8333333333333
13030.0,11,2,799.48,0,Regular Customers,United Kingdom,394,76,2,399.74
13032.0,52,2,1010.18,0,Regular Customers,United Kingdom,375,55,2,505.09
13033.0,328,1,190.55,2,At-Risk Customers,United Kingdom,83,11,1,190.55
13034.0,55,2,642.77,0,Regular Customers,United Kingdom,369,37,2,321.385
13035.0,74,2,921.88,0,Regular Customers,United Kingdom,644,23,2,460.94
13037.0,138,3,881.07,0,Regular Customers,United Kingdom,431,44,3,293.69
13038.0,80,3,908.46,0,Regular Customers,United Kingdom,360,24,3,302.82
13040.0,9,2,676.99,0,Regular Customers,United Kingdom,355,38,2,338.495
13043.0,273,1,516.42,2,At-Risk Customers,United Kingdom,254,13,1,516.42
13044.0,291,1,560.47,2,At-Risk Customers,United Kingdom,429,33,1,560.47
13045.0,99,1,305.28000000000003,0,Regular Customers,United Kingdom,221,18,1,305.28000000000003
13046.0,31,2,629.31,0,Regular Customers,United Kingdom,264,33,2,314.655
13047.0,32,10,3237.54,1,High-Value Customers,United Kingdom,1391,106,10,323.754
13048.0,14,4,1835.91,0,Regular Customers,United Kingdom,1238,77,4,458.9775
13049.0,64,2,656.6800000000001,0,Regular Customers,United Kingdom,268,14,2,328.34000000000003
13050.0,15,11,3693.227500000001,1,High-Value Customers,United Kingdom,3748,246,17,217.2486764705883
13052.0,212,1,348.15000000000003,2,At-Risk Customers,United Kingdom,222,18,1,348.15000000000003
13055.0,78,3,1214.41,0,Regular Customers,United Kingdom,894,74,3,404.80333333333334
13058.0,25,3,271.40000000000003,0,Regular Customers,United Kingdom,52,5,3,90.46666666666668
13059.0,250,1,183.4,2,At-Risk Customers,United Kingdom,35,8,1,183.4
13060.0,254,1,307.53,2,At-Risk Customers,United Kingdom,123,15,1,307.53
13061.0,72,1,248.61,0,Regular Customers,United Kingdom,107,10,1,248.61
13062.0,191,1,346.98,2,At-Risk Customers,United Kingdom,343,11,1,346.98
13064.0,13,4,1119.49,0,Regular Customers,United Kingdom,516,51,4,279.8725
13065.0,328,1,205.86,2,At-Risk Customers,United Kingdom,74,14,1,205.86
13066.0,24,2,470.8,0,Regular Customers,United Kingdom,322,48,2,235.4
13067.0,82,1,115.46000000000001,0,Regular Customers,United Kingdom,32,14,1,115.46000000000001
13068.0,10,2,344.0,0,Regular Customers,United Kingdom,200,1,2,172.0
13069.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,5885,281,24,153.8844791666667
13070.0,192,1,228.8,2,At-Risk Customers,United Kingdom,110,9,1,228.8
13072.0,267,1,177.15,2,At-Risk Customers,United Kingdom,69,7,1,177.15
13075.0,130,1,919.61,0,Regular Customers,United Kingdom,485,22,1,919.61
13077.0,1,4,729.27,0,Regular Customers,United Kingdom,863,99,4,182.3175
13078.0,3,11,3693.227500000001,1,High-Value Customers,United Kingdom,5630,95,26,142.04721153846157
13079.0,4,5,220.10000000000002,0,Regular Customers,United Kingdom,62,2,5,44.02
13080.0,179,1,58.08,2,At-Risk Customers,United Kingdom,120,6,1,58.08
13081.0,12,11,3693.227500000001,1,High-Value Customers,United Kingdom,19068,503,11,335.7479545454546
13082.0,126,9,3613.63,1,High-Value Customers,United Kingdom,4324,63,9,401.51444444444445
13083.0,4,2,303.75,0,Regular Customers,United Kingdom,187,15,2,151.875
13085.0,158,2,416.08000000000004,2,At-Risk Customers,United Kingdom,216,17,2,208.04000000000002
13089.0,3,11,3693.227500000001,1,High-Value Customers,United Kingdom,31070,636,97,38.07451030927836
13090.0,9,11,3693.227500000001,1,High-Value Customers,United Kingdom,2263,98,14,263.80196428571435
13091.0,28,1,345.82,0,Regular Customers,United Kingdom,466,21,1,345.82
13092.0,71,5,477.83,0,Regular Customers,United Kingdom,279,19,5,95.566
13093.0,276,8,3693.227500000001,1,High-Value Customers,United Kingdom,3961,97,8,461.6534375000001
13094.0,21,11,1927.3200000000002,1,High-Value Customers,United Kingdom,1716,4,12,160.61
13095.0,71,1,74.39999999999999,0,Regular Customers,United Kingdom,144,6,1,74.39999999999999
13097.0,33,10,3693.227500000001,1,High-Value Customers,United Kingdom,2363,214,10,369.3227500000001
13098.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,15968,156,28,131.90098214285717
13099.0,99,1,207.35999999999999,0,Regular Customers,United Kingdom,288,1,1,207.35999999999999
13101.0,234,1,101.19,2,At-Risk Customers,United Kingdom,113,8,1,101.19
13102.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,4204,140,24,153.8844791666667
13103.0,40,1,243.94,0,Regular Customers,United Kingdom,82,8,1,243.94
13104.0,3,6,1098.48,0,Regular Customers,United Kingdom,504,14,6,183.08
13106.0,133,1,76.5,0,Regular Customers,United Kingdom,18,1,1,76.5
13107.0,44,4,1531.6200000000001,0,Regular Customers,United Kingdom,1293,54,4,382.90500000000003
13108.0,328,1,350.06,2,At-Risk Customers,United Kingdom,298,10,1,350.06
13109.0,60,2,786.54,0,Regular Customers,United Kingdom,520,41,2,393.27
13110.0,31,7,1488.67,1,High-Value Customers,United Kingdom,388,109,7,212.66714285714286
13113.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,3045,95,24,153.8844791666667
13115.0,12,4,2294.78,0,Regular Customers,United Kingdom,1567,88,4,573.695
13116.0,138,1,501.14,0,Regular Customers,United Kingdom,291,30,1,501.14
13117.0,22,8,984.91,1,High-Value Customers,United Kingdom,945,66,8,123.11375
13118.0,20,5,1197.81,0,Regular Customers,United Kingdom,410,68,5,239.56199999999998
13120.0,239,1,30.599999999999998,2,At-Risk Customers,United Kingdom,12,1,1,30.599999999999998
13121.0,269,1,283.73,2,At-Risk Customers,United Kingdom,252,50,1,283.73
13122.0,94,2,922.39,0,Regular Customers,United Kingdom,585,54,2,461.195
13124.0,90,3,3693.227500000001,1,High-Value Customers,United Kingdom,2147,185,3,1231.0758333333335
13126.0,5,8,2099.64,1,High-Value Customers,United Kingdom,2143,124,8,262.455
13127.0,78,1,259.17,0,Regular Customers,United Kingdom,127,15,1,259.17
